日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
103/02/22,SC1 馬鈴薯 本產,22.1,19.5,12.8,18.7,11914
103/02/23,SC1 馬鈴薯 本產,22.0,20.1,15.8,19.6,13907
103/02/25,SC1 馬鈴薯 本產,22.0,19.5,14.7,19.1,15008
103/02/26,SC1 馬鈴薯 本產,22.0,19.4,14.5,19.0,15522
103/02/27,SC1 馬鈴薯 本產,22.0,19.2,12.4,18.4,11861
103/02/28,SC1 馬鈴薯 本產,22.0,19.2,11.9,18.3,13277
103/03/01,SC1 馬鈴薯 本產,22.0,19.1,12.3,18.3,11931
103/03/02,SC1 馬鈴薯 本產,22.0,18.9,10.1,17.8,12760
103/03/04,SC1 馬鈴薯 本產,22.0,19.2,13.1,18.6,15510
103/03/05,SC1 馬鈴薯 本產,22.1,19.1,13.5,18.6,12553
103/03/06,SC1 馬鈴薯 本產,22.0,18.6,12.5,18.1,11865
103/03/07,SC1 馬鈴薯 本產,22.0,18.8,12.1,18.1,14023
103/03/08,SC1 馬鈴薯 本產,22.0,18.4,12.3,17.9,13048
103/03/09,SC1 馬鈴薯 本產,22.0,18.0,11.3,17.5,13716
103/03/11,SC1 馬鈴薯 本產,22.0,18.1,13.6,18.0,14956
103/03/12,SC1 馬鈴薯 本產,22.1,18.6,12.8,18.1,16264
103/03/13,SC1 馬鈴薯 本產,22.0,16.9,11.7,16.9,14997
103/03/14,SC1 馬鈴薯 本產,22.0,17.1,11.1,16.9,14664
103/03/15,SC1 馬鈴薯 本產,22.0,17.1,11.4,16.9,15167
103/03/16,SC1 馬鈴薯 本產,22.0,18.2,12.2,17.7,15328
103/03/18,SC1 馬鈴薯 本產,22.0,19.1,13.3,18.5,16660
103/03/19,SC1 馬鈴薯 本產,22.0,17.7,10.9,17.2,13750
103/03/20,SC1 馬鈴薯 本產,22.0,18.4,11.4,17.7,12767
103/03/21,SC1 馬鈴薯 本產,22.0,17.8,10.3,17.1,10638
103/03/22,SC1 馬鈴薯 本產,21.0,18.4,11.4,17.5,9968
103/03/23,SC1 馬鈴薯 本產,21.0,18.4,10.9,17.4,10946
103/03/25,SC1 馬鈴薯 本產,21.0,18.9,11.5,17.8,10462
103/03/26,SC1 馬鈴薯 本產,21.2,19.0,13.6,18.4,10884
103/03/27,SC1 馬鈴薯 本產,22.1,19.1,14.3,18.8,10008
103/03/28,SC1 馬鈴薯 本產,22.9,20.2,14.6,19.6,10414
103/03/29,SC1 馬鈴薯 本產,24.2,22.0,15.5,21.1,10481
103/03/30,SC1 馬鈴薯 本產,23.5,19.2,11.4,18.5,4629
103/04/01,SC1 馬鈴薯 本產,24.0,22.0,15.2,21.0,17680
103/04/02,SC1 馬鈴薯 本產,21.5,19.1,14.0,18.6,13353
103/04/03,SC1 馬鈴薯 本產,22.3,18.9,13.8,18.5,11063
103/04/04,SC1 馬鈴薯 本產,21.2,18.8,13.4,18.2,13232
103/04/08,SC1 馬鈴薯 本產,22.1,19.0,13.9,18.6,13356
103/04/09,SC1 馬鈴薯 本產,21.8,19.0,13.9,18.5,12692
103/04/10,SC1 馬鈴薯 本產,22.1,19.0,14.0,18.6,10684
103/04/11,SC1 馬鈴薯 本產,21.9,18.9,13.1,18.3,11108
103/04/12,SC1 馬鈴薯 本產,21.9,19.7,12.9,18.8,11185
103/04/13,SC1 馬鈴薯 本產,21.9,19.1,13.1,18.5,12246
103/04/15,SC1 馬鈴薯 本產,22.4,19.3,13.9,18.9,12757
103/04/16,SC1 馬鈴薯 本產,22.5,19.3,12.5,18.6,12361
103/04/17,SC1 馬鈴薯 本產,22.4,19.5,12.2,18.6,10542
103/04/18,SC1 馬鈴薯 本產,22.2,19.2,12.6,18.5,12001
103/04/19,SC1 馬鈴薯 本產,22.4,19.0,12.5,18.4,12380
103/04/20,SC1 馬鈴薯 本產,22.2,19.3,10.3,18.1,11715
103/04/22,SC1 馬鈴薯 本產,22.1,18.7,11.6,18.0,14852
103/04/23,SC1 馬鈴薯 本產,22.5,18.2,11.9,17.8,10851
103/04/24,SC1 馬鈴薯 本產,21.4,17.9,11.5,17.3,11968
103/04/25,SC1 馬鈴薯 本產,20.6,17.4,12.6,17.1,10533
103/04/26,SC1 馬鈴薯 本產,20.7,17.6,11.3,17.0,12504
103/04/27,SC1 馬鈴薯 本產,20.5,18.5,11.2,17.4,9768
103/04/29,SC1 馬鈴薯 本產,20.6,18.2,13.4,17.7,11504
103/04/30,SC1 馬鈴薯 本產,20.6,18.1,12.8,17.6,9528
103/05/01,SC1 馬鈴薯 本產,20.8,18.8,14.9,18.4,9871
103/05/02,SC1 馬鈴薯 本產,21.3,18.6,13.8,18.2,10056
103/05/03,SC1 馬鈴薯 本產,21.5,18.9,13.6,18.3,12575
103/05/04,SC1 馬鈴薯 本產,21.1,18.7,14.8,18.4,10728
103/05/06,SC1 馬鈴薯 本產,21.2,18.9,13.8,18.4,11808
103/05/07,SC1 馬鈴薯 本產,22.6,19.8,14.3,19.2,12009
103/05/08,SC1 馬鈴薯 本產,21.1,18.6,14.0,18.2,10598
103/05/09,SC1 馬鈴薯 本產,21.1,18.5,13.7,18.1,11645
103/05/10,SC1 馬鈴薯 本產,21.8,19.2,13.8,18.7,11208
103/05/11,SC1 馬鈴薯 本產,21.5,19.0,14.3,18.6,11016
103/05/13,SC1 馬鈴薯 本產,21.8,18.9,14.5,18.6,11496
103/05/14,SC1 馬鈴薯 本產,23.0,20.1,12.8,19.2,10890
103/05/15,SC1 馬鈴薯 本產,21.5,18.4,11.4,17.6,11750
103/05/16,SC1 馬鈴薯 本產,21.2,18.2,12.7,17.7,9036
103/05/17,SC1 馬鈴薯 本產,21.0,18.7,14.1,18.2,10134
103/05/18,SC1 馬鈴薯 本產,20.6,18.1,12.6,17.5,10274
103/05/20,SC1 馬鈴薯 本產,21.4,18.9,14.5,18.5,11946
103/05/21,SC1 馬鈴薯 本產,21.1,19.0,13.8,18.4,12381
103/05/22,SC1 馬鈴薯 本產,21.9,19.4,14.6,18.9,11695
103/05/23,SC1 馬鈴薯 本產,21.9,19.1,14.4,18.7,13817
103/05/24,SC1 馬鈴薯 本產,22.0,19.5,14.1,18.9,12696
103/05/25,SC1 馬鈴薯 本產,22.0,19.4,14.4,18.9,11823
103/05/27,SC1 馬鈴薯 本產,22.6,20.2,15.2,19.7,12175
103/05/28,SC1 馬鈴薯 本產,22.6,19.9,14.7,19.4,10920
103/05/29,SC1 馬鈴薯 本產,23.1,20.7,14.8,20.0,11497
103/05/30,SC1 馬鈴薯 本產,23.1,20.8,12.5,19.6,9401
103/05/31,SC1 馬鈴薯 本產,23.2,20.9,14.6,20.1,10410
103/06/01,SC1 馬鈴薯 本產,22.4,20.2,14.7,19.5,11832
103/06/02,SC1 馬鈴薯 本產,22.4,20.4,14.2,19.6,10817
103/06/05,SC1 馬鈴薯 本產,22.5,20.0,12.9,19.1,11264
103/06/06,SC1 馬鈴薯 本產,22.5,20.2,13.1,19.2,11502
103/06/07,SC1 馬鈴薯 本產,22.7,20.2,13.4,19.3,8812
103/06/08,SC1 馬鈴薯 本產,22.1,19.9,14.8,19.3,10156
103/06/10,SC1 馬鈴薯 本產,22.5,20.1,16.1,19.8,11100
103/06/11,SC1 馬鈴薯 本產,22.4,20.2,14.5,19.5,11626
103/06/12,SC1 馬鈴薯 本產,22.6,20.6,16.8,20.3,10804
103/06/13,SC1 馬鈴薯 本產,22.5,20.5,16.3,20.1,11506
103/06/14,SC1 馬鈴薯 本產,22.5,20.5,14.3,19.6,11158
103/06/15,SC1 馬鈴薯 本產,22.5,20.5,15.3,19.8,10228
103/06/17,SC1 馬鈴薯 本產,22.6,20.8,15.6,20.1,12065
103/06/18,SC1 馬鈴薯 本產,22.4,20.6,15.4,19.9,13058
103/06/19,SC1 馬鈴薯 本產,22.5,20.1,14.4,19.4,10888
103/06/20,SC1 馬鈴薯 本產,21.4,16.8,12.1,16.8,11773
103/06/21,SC1 馬鈴薯 本產,21.8,19.6,13.6,18.8,12044
103/06/22,SC1 馬鈴薯 本產,22.0,19.6,13.0,18.8,10114
103/06/24,SC1 馬鈴薯 本產,21.8,19.6,14.5,19.0,13426
103/06/25,SC1 馬鈴薯 本產,22.0,19.3,13.5,18.7,11198
103/06/26,SC1 馬鈴薯 本產,21.4,19.1,13.2,18.4,10398
103/06/27,SC1 馬鈴薯 本產,21.8,18.8,12.1,18.1,11617
103/06/28,SC1 馬鈴薯 本產,20.8,16.7,12.5,16.7,10908
103/06/29,SC1 馬鈴薯 本產,21.3,19.4,13.9,18.7,10309
103/07/01,SC1 馬鈴薯 本產,21.4,19.5,13.6,18.7,11600
103/07/02,SC1 馬鈴薯 本產,21.5,19.4,12.7,18.5,10328
103/07/03,SC1 馬鈴薯 本產,21.5,19.4,13.5,18.6,9514
103/07/04,SC1 馬鈴薯 本產,22.2,19.6,13.6,18.9,9334
103/07/05,SC1 馬鈴薯 本產,21.4,19.2,12.7,18.4,10554
103/07/06,SC1 馬鈴薯 本產,20.8,18.9,12.4,18.0,10756
103/07/08,SC1 馬鈴薯 本產,21.3,19.2,13.7,18.5,11316
103/07/09,SC1 馬鈴薯 本產,21.2,19.2,13.5,18.5,10588
103/07/10,SC1 馬鈴薯 本產,20.7,19.3,13.7,18.5,9704
103/07/11,SC1 馬鈴薯 本產,21.5,19.5,14.0,18.8,9968
103/07/12,SC1 馬鈴薯 本產,20.9,19.3,13.8,18.5,10132
103/07/13,SC1 馬鈴薯 本產,21.6,19.6,14.8,19.0,9628
103/07/15,SC1 馬鈴薯 本產,21.6,19.3,15.5,19.0,10764
103/07/16,SC1 馬鈴薯 本產,22.1,19.3,14.8,19.0,10624
103/07/17,SC1 馬鈴薯 本產,22.5,19.5,14.8,19.2,10500
103/07/18,SC1 馬鈴薯 本產,22.3,19.6,14.1,19.1,9428
103/07/19,SC1 馬鈴薯 本產,21.9,20.0,14.2,19.2,10974
103/07/20,SC1 馬鈴薯 本產,22.0,20.1,15.6,19.6,12392
103/07/22,SC1 馬鈴薯 本產,25.5,20.5,15.1,20.4,14413
103/07/23,SC1 馬鈴薯 本產,23.4,21.4,16.6,20.8,17244
103/07/24,SC1 馬鈴薯 本產,25.6,23.4,16.8,22.5,12668
103/07/25,SC1 馬鈴薯 本產,25.1,22.5,16.8,21.9,11424
103/07/26,SC1 馬鈴薯 本產,24.9,21.8,14.7,21.0,11148
103/07/27,SC1 馬鈴薯 本產,24.4,22.2,14.6,21.1,11000
103/07/29,SC1 馬鈴薯 本產,24.5,22.5,15.5,21.5,11172
103/07/30,SC1 馬鈴薯 本產,24.2,21.7,15.3,20.9,8304
103/07/31,SC1 馬鈴薯 本產,25.3,21.4,13.4,20.6,4942
103/08/01,SC1 馬鈴薯 本產,23.6,22.1,16.9,21.3,13144
103/08/02,SC1 馬鈴薯 本產,24.8,22.4,16.9,21.7,10284
103/08/03,SC1 馬鈴薯 本產,24.0,22.4,16.2,21.5,11584
103/08/05,SC1 馬鈴薯 本產,24.2,21.4,11.5,20.0,12308
103/08/06,SC1 馬鈴薯 本產,24.5,22.2,15.4,21.3,9884
103/08/07,SC1 馬鈴薯 本產,24.6,22.2,16.2,21.5,9389
103/08/08,SC1 馬鈴薯 本產,24.6,22.1,14.5,21.1,11086
103/08/09,SC1 馬鈴薯 本產,24.3,22.0,14.9,21.0,11926
103/08/10,SC1 馬鈴薯 本產,24.2,21.7,14.6,20.8,13058
103/08/13,SC1 馬鈴薯 本產,24.2,22.1,16.1,21.3,12584
103/08/14,SC1 馬鈴薯 本產,24.4,22.4,16.7,21.7,9754
103/08/15,SC1 馬鈴薯 本產,24.6,22.3,16.9,21.7,9592
103/08/16,SC1 馬鈴薯 本產,24.5,22.3,16.4,21.5,11757
103/08/17,SC1 馬鈴薯 本產,24.2,22.1,15.2,21.1,11575
103/08/19,SC1 馬鈴薯 本產,24.7,22.1,15.2,21.2,11832
103/08/20,SC1 馬鈴薯 本產,24.9,22.1,15.9,21.4,10864
103/08/21,SC1 馬鈴薯 本產,24.6,21.9,12.9,20.6,11326
103/08/22,SC1 馬鈴薯 本產,24.0,22.0,15.4,21.1,12014
103/08/23,SC1 馬鈴薯 本產,24.1,21.7,15.3,20.9,10492
103/08/24,SC1 馬鈴薯 本產,23.9,21.3,14.3,20.4,12864
103/08/26,SC1 馬鈴薯 本產,24.0,21.6,14.5,20.6,13098
103/08/27,SC1 馬鈴薯 本產,24.2,22.0,14.9,21.0,12396
103/08/28,SC1 馬鈴薯 本產,23.7,21.8,13.2,20.5,11214
103/08/29,SC1 馬鈴薯 本產,24.3,22.1,14.9,21.1,9724
103/08/30,SC1 馬鈴薯 本產,24.2,22.4,16.5,21.6,10696
103/08/31,SC1 馬鈴薯 本產,24.7,22.1,16.5,21.5,5328
103/09/02,SC1 馬鈴薯 本產,23.6,22.1,17.5,21.5,16156
103/09/03,SC1 馬鈴薯 本產,24.0,22.3,17.5,21.7,10922
103/09/04,SC1 馬鈴薯 本產,23.8,21.6,17.4,21.2,10149
103/09/05,SC1 馬鈴薯 本產,23.9,21.7,16.7,21.1,11156
103/09/06,SC1 馬鈴薯 本產,24.2,21.2,15.7,20.7,8286
103/09/07,SC1 馬鈴薯 本產,23.9,21.5,17.6,21.2,10434
103/09/08,SC1 馬鈴薯 本產,25.0,22.3,15.7,21.5,9008
103/09/11,SC1 馬鈴薯 本產,25.0,22.9,17.9,22.3,8164
103/09/12,SC1 馬鈴薯 本產,25.0,23.1,18.6,22.6,8992
103/09/13,SC1 馬鈴薯 本產,25.0,22.2,17.3,21.8,8999
103/09/14,SC1 馬鈴薯 本產,25.0,22.6,17.7,22.1,8490
103/09/16,SC1 馬鈴薯 本產,25.0,23.1,17.5,22.4,8932
103/09/17,SC1 馬鈴薯 本產,25.0,22.9,16.5,22.0,8352
103/09/18,SC1 馬鈴薯 本產,25.0,22.2,17.4,21.8,9771
103/09/19,SC1 馬鈴薯 本產,25.0,22.6,15.9,21.7,9632
103/09/20,SC1 馬鈴薯 本產,25.0,22.9,17.2,22.2,8541
103/09/21,SC1 馬鈴薯 本產,25.0,21.7,8.8,19.8,11459
103/09/23,SC1 馬鈴薯 本產,25.0,22.5,15.5,21.6,12480
103/09/24,SC1 馬鈴薯 本產,25.0,22.4,17.5,21.9,10152
103/09/25,SC1 馬鈴薯 本產,25.0,21.3,16.9,21.1,9811
103/09/26,SC1 馬鈴薯 本產,25.0,20.6,15.2,20.4,8592
103/09/27,SC1 馬鈴薯 本產,25.0,21.1,13.3,20.3,9831
103/09/28,SC1 馬鈴薯 本產,23.8,20.6,14.1,20.0,9007
103/09/30,SC1 馬鈴薯 本產,24.5,20.8,16.2,20.6,13130
103/10/01,SC1 馬鈴薯 本產,23.8,21.2,15.9,20.6,11163
103/10/02,SC1 馬鈴薯 本產,23.7,20.8,15.4,20.3,11076
103/10/03,SC1 馬鈴薯 本產,23.8,20.9,14.6,20.2,9104
103/10/04,SC1 馬鈴薯 本產,24.1,20.5,13.3,19.8,9093
103/10/05,SC1 馬鈴薯 本產,24.7,21.3,14.5,20.6,10591
103/10/07,SC1 馬鈴薯 本產,25.0,22.1,16.0,21.5,10634
103/10/08,SC1 馬鈴薯 本產,25.0,22.5,17.4,22.0,10095
103/10/09,SC1 馬鈴薯 本產,25.0,21.9,16.2,21.4,9502
103/10/10,SC1 馬鈴薯 本產,25.0,21.7,16.9,21.4,9236
103/10/11,SC1 馬鈴薯 本產,25.0,21.9,14.5,21.0,10288
103/10/12,SC1 馬鈴薯 本產,25.0,21.5,15.2,20.9,9007
103/10/14,SC1 馬鈴薯 本產,25.0,22.2,14.9,21.3,11109
103/10/15,SC1 馬鈴薯 本產,25.0,21.6,13.5,20.6,11329
103/10/16,SC1 馬鈴薯 本產,25.0,22.3,15.9,21.6,8213
103/10/17,SC1 馬鈴薯 本產,24.0,20.9,15.2,20.4,8982
103/10/18,SC1 馬鈴薯 本產,23.9,20.2,12.5,19.4,9712
103/10/19,SC1 馬鈴薯 本產,23.8,20.9,12.4,19.8,8449
103/10/21,SC1 馬鈴薯 本產,24.2,21.5,15.2,20.8,9990
103/10/22,SC1 馬鈴薯 本產,23.7,20.6,15.9,20.3,10738
103/10/23,SC1 馬鈴薯 本產,23.6,20.4,14.8,19.9,9394
103/10/24,SC1 馬鈴薯 本產,23.7,19.9,12.7,19.2,9598
103/10/25,SC1 馬鈴薯 本產,23.7,20.3,14.4,19.8,8496
103/10/26,SC1 馬鈴薯 本產,23.4,20.3,14.8,19.8,8964
103/10/28,SC1 馬鈴薯 本產,23.0,20.2,14.8,19.7,11223
103/10/29,SC1 馬鈴薯 本產,23.0,19.8,14.8,19.4,9106
103/10/30,SC1 馬鈴薯 本產,22.1,18.5,14.1,18.3,7805
103/10/31,SC1 馬鈴薯 本產,22.0,18.3,14.3,18.2,8760
103/11/01,SC1 馬鈴薯 本產,22.1,19.0,12.6,18.4,8681
103/11/02,SC1 馬鈴薯 本產,21.0,18.0,14.5,17.9,8592
103/11/04,SC1 馬鈴薯 本產,21.1,18.5,14.7,18.3,9940
103/11/05,SC1 馬鈴薯 本產,21.1,18.9,13.5,18.3,9336
103/11/06,SC1 馬鈴薯 本產,21.0,19.2,14.6,18.6,8856
103/11/07,SC1 馬鈴薯 本產,21.5,19.0,13.7,18.4,7008
103/11/08,SC1 馬鈴薯 本產,20.9,18.9,14.8,18.5,8064
103/11/09,SC1 馬鈴薯 本產,20.8,19.6,15.4,19.0,8328
103/11/11,SC1 馬鈴薯 本產,21.0,19.8,15.2,19.1,8568
103/11/12,SC1 馬鈴薯 本產,20.6,19.0,13.8,18.3,8424
103/11/13,SC1 馬鈴薯 本產,21.4,19.8,16.1,19.4,7224
103/11/14,SC1 馬鈴薯 本產,21.2,20.0,15.8,19.4,6912
103/11/15,SC1 馬鈴薯 本產,21.1,19.7,15.7,19.2,7630
103/11/16,SC1 馬鈴薯 本產,21.1,19.9,16.8,19.5,8112
103/11/18,SC1 馬鈴薯 本產,21.4,20.5,16.1,19.8,8780
103/11/19,SC1 馬鈴薯 本產,21.9,20.6,16.0,20.0,9197
103/11/20,SC1 馬鈴薯 本產,22.4,21.0,17.0,20.5,8760
103/11/21,SC1 馬鈴薯 本產,22.6,21.1,16.2,20.4,7848
103/11/22,SC1 馬鈴薯 本產,22.4,20.6,16.1,20.1,8736
103/11/23,SC1 馬鈴薯 本產,23.1,21.0,16.4,20.5,8855
103/11/25,SC1 馬鈴薯 本產,21.9,20.0,14.8,19.4,11904
103/11/26,SC1 馬鈴薯 本產,22.5,21.0,17.3,20.5,11116
103/11/27,SC1 馬鈴薯 本產,22.3,21.0,17.4,20.5,9292
103/11/28,SC1 馬鈴薯 本產,21.9,20.7,17.1,20.2,9672
103/11/29,SC1 馬鈴薯 本產,21.9,20.5,18.0,20.3,8256
103/11/30,SC1 馬鈴薯 本產,21.5,20.2,16.8,19.8,9168
103/12/02,SC1 馬鈴薯 本產,21.3,20.6,15.2,19.7,10848
103/12/03,SC1 馬鈴薯 本產,24.9,21.0,15.9,20.8,8688
103/12/04,SC1 馬鈴薯 本產,25.4,20.8,16.9,20.9,8856
103/12/05,SC1 馬鈴薯 本產,28.5,22.3,18.4,22.8,8620
103/12/06,SC1 馬鈴薯 本產,29.1,22.5,18.1,23.0,10947
103/12/07,SC1 馬鈴薯 本產,28.8,23.5,19.6,23.8,9600
103/12/09,SC1 馬鈴薯 本產,27.9,23.5,19.9,23.7,10680
103/12/10,SC1 馬鈴薯 本產,29.0,23.4,20.0,23.8,10944
103/12/11,SC1 馬鈴薯 本產,29.9,23.5,20.0,24.1,10368
103/12/12,SC1 馬鈴薯 本產,25.9,23.1,19.0,22.8,7032
103/12/13,SC1 馬鈴薯 本產,26.3,23.7,18.5,23.2,8564
103/12/14,SC1 馬鈴薯 本產,31.3,28.9,22.5,28.1,7656
103/12/16,SC1 馬鈴薯 本產,31.2,29.3,24.2,28.6,10714
103/12/17,SC1 馬鈴薯 本產,35.4,32.6,24.2,31.5,11590
103/12/18,SC1 馬鈴薯 本產,35.2,33.1,23.7,31.6,8952
103/12/19,SC1 馬鈴薯 本產,35.3,32.8,24.4,31.6,10558
103/12/20,SC1 馬鈴薯 本產,35.4,32.5,24.4,31.4,9552
103/12/21,SC1 馬鈴薯 本產,35.7,33.3,24.7,32.1,9816
103/12/23,SC1 馬鈴薯 本產,35.2,33.0,24.3,31.7,12432
103/12/24,SC1 馬鈴薯 本產,35.1,32.5,25.5,31.6,10787
103/12/25,SC1 馬鈴薯 本產,35.0,31.9,22.6,30.7,11208
103/12/26,SC1 馬鈴薯 本產,35.1,32.3,23.7,31.2,9072
103/12/27,SC1 馬鈴薯 本產,35.1,33.2,25.4,32.0,7560
103/12/28,SC1 馬鈴薯 本產,35.3,33.3,27.1,32.5,8259
103/12/30,SC1 馬鈴薯 本產,35.0,33.1,25.6,32.0,11128
103/12/31,SC1 馬鈴薯 本產,35.0,32.7,26.4,31.9,10849
104/01/01,SC1 馬鈴薯 本產,35.0,31.6,24.3,30.8,10944
104/01/02,SC1 馬鈴薯 本產,35.0,31.2,22.6,30.3,9600
104/01/03,SC1 馬鈴薯 本產,35.0,32.2,22.6,30.8,7476
104/01/04,SC1 馬鈴薯 本產,35.0,31.5,25.1,30.9,9096
104/01/06,SC1 馬鈴薯 本產,33.1,30.5,25.5,30.0,12936
104/01/07,SC1 馬鈴薯 本產,32.2,28.9,23.7,28.5,14064
104/01/08,SC1 馬鈴薯 本產,31.2,27.8,21.0,27.1,12516
104/01/09,SC1 馬鈴薯 本產,32.1,28.7,22.9,28.2,10412
104/01/10,SC1 馬鈴薯 本產,31.2,27.9,22.6,27.5,11160
104/01/11,SC1 馬鈴薯 本產,31.1,28.3,21.9,27.6,12132
104/01/13,SC1 馬鈴薯 本產,31.1,27.8,21.3,27.2,14118
104/01/14,SC1 馬鈴薯 本產,31.1,27.7,20.3,26.9,15337
104/01/15,SC1 馬鈴薯 本產,31.0,26.8,20.5,26.4,11210
104/01/16,SC1 馬鈴薯 本產,31.0,26.0,17.5,25.3,10776
104/01/17,SC1 馬鈴薯 本產,27.1,24.6,17.8,23.7,11616
104/01/18,SC1 馬鈴薯 本產,27.3,24.8,18.6,24.0,12504
104/01/20,SC1 馬鈴薯 本產,27.2,25.3,18.4,24.3,11225
104/01/21,SC1 馬鈴薯 本產,27.1,25.0,17.9,24.0,11562
104/01/22,SC1 馬鈴薯 本產,27.0,23.7,15.7,22.8,13026
104/01/23,SC1 馬鈴薯 本產,27.0,24.0,13.8,22.6,9819
104/01/24,SC1 馬鈴薯 本產,27.0,24.0,13.3,22.4,10672
104/01/25,SC1 馬鈴薯 本產,27.0,23.8,17.3,23.2,9110
104/01/27,SC1 馬鈴薯 本產,27.0,24.7,15.9,23.4,11227
104/01/28,SC1 馬鈴薯 本產,27.0,24.8,16.8,23.7,10522
104/01/29,SC1 馬鈴薯 本產,24.5,21.9,15.1,21.0,9686
104/01/30,SC1 馬鈴薯 本產,24.0,21.7,16.9,21.2,9722
104/01/31,SC1 馬鈴薯 本產,23.9,21.8,17.1,21.3,10971
104/02/01,SC1 馬鈴薯 本產,26.0,23.6,13.9,22.1,11689
104/02/03,SC1 馬鈴薯 本產,24.2,20.9,13.6,20.1,13725
104/02/04,SC1 馬鈴薯 本產,23.7,21.4,14.6,20.5,12283
104/02/05,SC1 馬鈴薯 本產,24.3,21.4,15.1,20.7,9461
104/02/06,SC1 馬鈴薯 本產,23.5,20.2,14.2,19.6,10992
104/02/07,SC1 馬鈴薯 本產,23.4,19.7,13.4,19.1,13647
104/02/08,SC1 馬鈴薯 本產,23.3,19.8,14.0,19.3,13537
104/02/10,SC1 馬鈴薯 本產,24.4,18.8,12.9,18.7,12378
104/02/11,SC1 馬鈴薯 本產,23.7,20.6,14.7,20.0,17697
104/02/12,SC1 馬鈴薯 本產,23.7,20.0,14.3,19.6,16898
104/02/13,SC1 馬鈴薯 本產,23.8,19.6,14.4,19.4,14204
104/02/14,SC1 馬鈴薯 本產,23.0,19.9,14.5,19.5,15189
104/02/15,SC1 馬鈴薯 本產,23.0,20.4,9.1,18.6,13822
104/02/16,SC1 馬鈴薯 本產,23.8,20.6,12.4,19.6,10413
104/02/17,SC1 馬鈴薯 本產,24.0,21.8,15.3,20.9,6628
104/02/18,SC1 馬鈴薯 本產,23.0,21.5,13.1,20.1,1418
104/02/24,SC1 馬鈴薯 本產,23.5,21.1,15.6,20.5,14006
104/02/25,SC1 馬鈴薯 本產,23.5,19.9,13.9,19.4,10823
