日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
088/05/28,FB11 花椰菜 青梗 留梗柄,36.0,25.0,10.0,24.1,5501
088/05/29,FB11 花椰菜 青梗 留梗柄,36.0,26.0,12.0,22.8,8678
088/05/30,FB11 花椰菜 青梗 留梗柄,35.0,24.0,10.0,18.6,11609
088/06/01,FB11 花椰菜 青梗 留梗柄,32.0,20.0,7.0,18.6,15438
088/06/02,FB11 花椰菜 青梗 留梗柄,30.0,20.0,8.0,19.0,11137
088/06/03,FB11 花椰菜 青梗 留梗柄,32.0,22.0,10.0,20.5,11741
088/06/04,FB11 花椰菜 青梗 留梗柄,34.0,21.0,8.0,19.7,9839
088/06/05,FB11 花椰菜 青梗 留梗柄,38.0,24.0,7.0,22.8,9232
088/06/06,FB11 花椰菜 青梗 留梗柄,40.0,28.0,10.0,26.6,8054
088/06/07,FB11 花椰菜 青梗 留梗柄,38.0,25.0,8.0,24.2,10603
088/06/09,FB11 花椰菜 青梗 留梗柄,32.0,20.0,8.0,22.4,14235
088/06/10,FB11 花椰菜 青梗 留梗柄,32.0,20.0,7.0,17.5,10868
088/06/11,FB11 花椰菜 青梗 留梗柄,25.0,15.0,5.0,12.6,12468
088/06/12,FB11 花椰菜 青梗 留梗柄,24.0,14.0,4.0,11.6,11880
088/06/13,FB11 花椰菜 青梗 留梗柄,27.0,16.0,5.0,13.5,8083
088/06/14,FB11 花椰菜 青梗 留梗柄,32.0,20.0,6.0,17.8,5691
088/06/15,FB11 花椰菜 青梗 留梗柄,27.0,16.0,5.0,15.3,11488
088/06/16,FB11 花椰菜 青梗 留梗柄,45.0,30.0,15.0,22.3,3099
088/06/17,FB11 花椰菜 青梗 留梗柄,50.0,35.0,15.0,28.0,5720
088/06/18,FB11 花椰菜 青梗 留梗柄,50.0,30.0,10.0,32.0,5706
088/06/21,FB11 花椰菜 青梗 留梗柄,35.0,25.0,8.0,21.6,10841
088/06/22,FB11 花椰菜 青梗 留梗柄,45.0,30.0,15.0,25.1,3116
088/06/23,FB11 花椰菜 青梗 留梗柄,50.0,32.0,12.0,34.5,3037
088/06/24,FB11 花椰菜 青梗 留梗柄,50.0,32.0,12.0,32.4,3474
088/06/25,FB11 花椰菜 青梗 留梗柄,45.0,30.0,12.0,32.6,3807
088/06/26,FB11 花椰菜 青梗 留梗柄,50.0,35.0,15.0,34.8,3193
088/06/27,FB11 花椰菜 青梗 留梗柄,52.0,36.0,15.0,38.1,3450
088/06/28,FB11 花椰菜 青梗 留梗柄,50.0,37.0,15.0,35.5,3513
088/06/29,FB11 花椰菜 青梗 留梗柄,45.0,30.0,15.0,31.2,7315
088/07/01,FB11 花椰菜 青梗 留梗柄,30.0,20.0,10.0,21.5,13121
088/07/02,FB11 花椰菜 青梗 留梗柄,32.0,20.0,8.0,19.8,12647
088/07/03,FB11 花椰菜 青梗 留梗柄,32.0,20.0,8.0,23.1,10506
088/07/04,FB11 花椰菜 青梗 留梗柄,35.0,25.0,12.0,21.8,11156
088/07/05,FB11 花椰菜 青梗 留梗柄,28.0,18.0,8.0,19.1,12840
088/07/06,FB11 花椰菜 青梗 留梗柄,26.0,17.0,8.0,19.1,12559
088/07/07,FB11 花椰菜 青梗 留梗柄,25.0,17.0,8.0,17.0,14721
088/07/09,FB11 花椰菜 青梗 留梗柄,30.0,20.0,8.0,21.3,9727
088/07/10,FB11 花椰菜 青梗 留梗柄,33.0,21.0,8.0,17.7,13150
088/07/11,FB11 花椰菜 青梗 留梗柄,45.0,28.0,10.0,27.6,7465
088/07/12,FB11 花椰菜 青梗 留梗柄,45.0,28.0,10.0,24.0,6649
088/07/13,FB11 花椰菜 青梗 留梗柄,42.0,25.0,8.0,27.2,7145
088/07/14,FB11 花椰菜 青梗 留梗柄,45.0,28.0,10.0,27.3,7930
088/07/16,FB11 花椰菜 青梗 留梗柄,46.0,28.0,8.0,23.6,9816
088/07/17,FB11 花椰菜 青梗 留梗柄,45.0,27.0,8.0,27.0,6652
088/07/18,FB11 花椰菜 青梗 留梗柄,50.0,28.0,8.0,29.1,8382
088/07/19,FB11 花椰菜 青梗 留梗柄,48.0,30.0,12.0,26.0,8121
088/07/20,FB11 花椰菜 青梗 留梗柄,50.0,30.0,10.0,31.7,5995
088/07/21,FB11 花椰菜 青梗 留梗柄,42.0,26.0,10.0,27.5,10482
088/07/23,FB11 花椰菜 青梗 留梗柄,42.0,26.0,8.0,21.6,13991
088/07/24,FB11 花椰菜 青梗 留梗柄,46.0,27.0,8.0,22.3,11808
088/07/25,FB11 花椰菜 青梗 留梗柄,40.0,22.0,6.0,24.1,9466
088/07/26,FB11 花椰菜 青梗 留梗柄,50.0,30.0,10.0,23.3,9097
088/07/27,FB11 花椰菜 青梗 留梗柄,45.0,25.0,7.0,22.8,10445
088/07/28,FB11 花椰菜 青梗 留梗柄,45.0,22.0,7.0,20.7,11452
088/07/30,FB11 花椰菜 青梗 留梗柄,40.0,22.0,5.0,20.0,11595
088/07/31,FB11 花椰菜 青梗 留梗柄,36.0,22.0,6.0,15.9,9889
088/08/01,FB11 花椰菜 青梗 留梗柄,50.0,30.0,8.0,20.8,5681
088/08/02,FB11 花椰菜 青梗 留梗柄,65.0,40.0,15.0,26.4,4589
088/08/03,FB11 花椰菜 青梗 留梗柄,50.0,30.0,10.0,27.1,5213
088/08/04,FB11 花椰菜 青梗 留梗柄,50.0,30.0,10.0,27.0,5304
088/08/05,FB11 花椰菜 青梗 留梗柄,45.0,28.0,10.0,23.0,8359
088/08/07,FB11 花椰菜 青梗 留梗柄,43.0,28.0,10.0,24.8,9392
088/08/08,FB11 花椰菜 青梗 留梗柄,50.0,32.0,12.0,29.5,7706
088/08/09,FB11 花椰菜 青梗 留梗柄,45.0,30.0,10.0,30.4,8744
088/08/10,FB11 花椰菜 青梗 留梗柄,50.0,33.0,10.0,28.7,8012
088/08/11,FB11 花椰菜 青梗 留梗柄,45.0,30.0,10.0,25.8,9064
088/08/12,FB11 花椰菜 青梗 留梗柄,50.0,33.0,15.0,27.7,9037
088/08/14,FB11 花椰菜 青梗 留梗柄,52.0,30.0,8.0,21.2,11325
088/08/15,FB11 花椰菜 青梗 留梗柄,45.0,24.0,6.0,20.4,8877
088/08/16,FB11 花椰菜 青梗 留梗柄,60.0,30.0,10.0,18.6,5476
088/08/17,FB11 花椰菜 青梗 留梗柄,60.0,30.0,10.0,18.9,5517
088/08/18,FB11 花椰菜 青梗 留梗柄,60.0,40.0,20.0,34.8,2872
088/08/19,FB11 花椰菜 青梗 留梗柄,60.0,38.0,10.0,35.3,4357
088/08/21,FB11 花椰菜 青梗 留梗柄,60.0,38.0,10.0,31.5,5943
088/08/22,FB11 花椰菜 青梗 留梗柄,60.0,40.0,20.0,37.3,2486
088/08/23,FB11 花椰菜 青梗 留梗柄,62.0,40.0,15.0,41.7,2698
088/08/24,FB11 花椰菜 青梗 留梗柄,70.0,50.0,25.0,47.8,3570
088/08/25,FB11 花椰菜 青梗 留梗柄,75.0,55.0,30.0,56.6,4241
088/08/28,FB11 花椰菜 青梗 留梗柄,60.0,40.0,20.0,40.1,7401
088/08/29,FB11 花椰菜 青梗 留梗柄,60.0,40.0,15.0,38.3,4629
088/08/30,FB11 花椰菜 青梗 留梗柄,50.0,33.0,13.0,35.7,4020
088/08/31,FB11 花椰菜 青梗 留梗柄,45.0,30.0,10.0,29.2,4379
088/09/01,FB11 花椰菜 青梗 留梗柄,55.0,35.0,12.0,35.0,3688
088/09/02,FB11 花椰菜 青梗 留梗柄,50.0,30.0,10.0,34.6,5858
088/09/03,FB11 花椰菜 青梗 留梗柄,50.0,35.0,15.0,31.7,9345
088/09/05,FB11 花椰菜 青梗 留梗柄,46.0,28.0,10.0,27.3,10581
088/09/06,FB11 花椰菜 青梗 留梗柄,46.0,30.0,12.0,30.0,8496
088/09/07,FB11 花椰菜 青梗 留梗柄,55.0,34.0,12.0,33.8,5727
088/09/08,FB11 花椰菜 青梗 留梗柄,60.0,40.0,15.0,36.1,5480
088/09/09,FB11 花椰菜 青梗 留梗柄,52.0,34.0,15.0,33.8,6366
088/09/10,FB11 花椰菜 青梗 留梗柄,55.0,35.0,15.0,32.5,6506
088/09/11,FB11 花椰菜 青梗 留梗柄,45.0,30.0,10.0,28.2,10397
088/09/13,FB11 花椰菜 青梗 留梗柄,45.0,28.0,10.0,27.2,13235
088/09/14,FB11 花椰菜 青梗 留梗柄,42.0,26.0,10.0,25.1,9781
088/09/15,FB11 花椰菜 青梗 留梗柄,40.0,25.0,8.0,23.1,11234
088/09/16,FB11 花椰菜 青梗 留梗柄,45.0,26.0,8.0,22.3,12840
088/09/17,FB11 花椰菜 青梗 留梗柄,35.0,22.0,7.0,22.1,13712
088/09/18,FB11 花椰菜 青梗 留梗柄,40.0,24.0,8.0,19.5,14646
088/09/20,FB11 花椰菜 青梗 留梗柄,45.0,27.0,8.0,22.6,12549
088/09/21,FB11 花椰菜 青梗 留梗柄,38.0,22.0,8.0,21.1,10886
088/09/22,FB11 花椰菜 青梗 留梗柄,50.0,32.0,12.0,29.8,5116
088/09/23,FB11 花椰菜 青梗 留梗柄,50.0,32.0,12.0,31.9,6512
088/09/24,FB11 花椰菜 青梗 留梗柄,55.0,35.0,12.0,36.9,8881
088/09/27,FB11 花椰菜 青梗 留梗柄,50.0,33.0,12.0,35.3,11370
088/09/28,FB11 花椰菜 青梗 留梗柄,62.0,40.0,15.0,43.6,5806
088/09/29,FB11 花椰菜 青梗 留梗柄,60.0,42.0,20.0,46.9,5064
088/09/30,FB11 花椰菜 青梗 留梗柄,55.0,40.0,20.0,43.3,6285
088/10/01,FB11 花椰菜 青梗 留梗柄,55.0,42.0,20.0,43.5,5696
088/10/02,FB11 花椰菜 青梗 留梗柄,60.0,42.0,20.0,44.7,6491
088/10/03,FB11 花椰菜 青梗 留梗柄,50.0,38.0,18.0,38.7,11136
088/10/05,FB11 花椰菜 青梗 留梗柄,55.0,38.0,18.0,38.5,12732
088/10/06,FB11 花椰菜 青梗 留梗柄,55.0,38.0,20.0,37.9,11211
088/10/07,FB11 花椰菜 青梗 留梗柄,42.0,30.0,15.0,34.2,15638
088/10/08,FB11 花椰菜 青梗 留梗柄,40.0,28.0,16.0,31.2,18795
088/10/09,FB11 花椰菜 青梗 留梗柄,45.0,33.0,20.0,30.9,17635
088/10/10,FB11 花椰菜 青梗 留梗柄,48.0,35.0,18.0,35.4,14613
088/10/12,FB11 花椰菜 青梗 留梗柄,50.0,33.0,15.0,30.3,20349
088/10/13,FB11 花椰菜 青梗 留梗柄,45.0,30.0,15.0,30.8,15563
088/10/14,FB11 花椰菜 青梗 留梗柄,48.0,32.0,15.0,30.0,15383
088/10/15,FB11 花椰菜 青梗 留梗柄,45.0,30.0,13.0,29.0,15047
088/10/16,FB11 花椰菜 青梗 留梗柄,47.0,32.0,13.0,29.7,15268
088/10/17,FB11 花椰菜 青梗 留梗柄,55.0,35.0,12.0,36.7,15741
088/10/19,FB11 花椰菜 青梗 留梗柄,65.0,42.0,18.0,43.3,12728
088/10/20,FB11 花椰菜 青梗 留梗柄,70.0,50.0,25.0,49.7,9041
088/10/21,FB11 花椰菜 青梗 留梗柄,60.0,45.0,25.0,44.1,12823
088/10/22,FB11 花椰菜 青梗 留梗柄,60.0,43.0,25.0,43.4,11830
088/10/23,FB11 花椰菜 青梗 留梗柄,56.0,40.0,20.0,41.8,15648
088/10/24,FB11 花椰菜 青梗 留梗柄,53.0,37.0,20.0,36.9,22536
088/10/26,FB11 花椰菜 青梗 留梗柄,48.0,35.0,18.0,32.4,26931
088/10/27,FB11 花椰菜 青梗 留梗柄,50.0,33.0,15.0,32.2,19064
088/10/28,FB11 花椰菜 青梗 留梗柄,50.0,33.0,15.0,32.2,19353
088/10/29,FB11 花椰菜 青梗 留梗柄,48.0,35.0,18.0,32.1,18421
088/10/30,FB11 花椰菜 青梗 留梗柄,38.0,27.0,13.0,26.1,24155
088/10/31,FB11 花椰菜 青梗 留梗柄,38.0,27.0,14.0,26.6,23428
088/11/01,FB11 花椰菜 青梗 留梗柄,38.0,27.0,14.0,26.8,26492
088/11/03,FB11 花椰菜 青梗 留梗柄,38.0,27.0,14.0,27.0,27496
088/11/04,FB11 花椰菜 青梗 留梗柄,40.0,28.0,15.0,30.0,19165
088/11/05,FB11 花椰菜 青梗 留梗柄,43.0,33.0,20.0,33.2,17573
088/11/06,FB11 花椰菜 青梗 留梗柄,42.0,30.0,15.0,31.2,22493
088/11/07,FB11 花椰菜 青梗 留梗柄,40.0,30.0,18.0,29.9,20457
088/11/08,FB11 花椰菜 青梗 留梗柄,35.0,27.0,18.0,27.6,25183
088/11/09,FB11 花椰菜 青梗 留梗柄,35.0,27.0,15.0,26.2,27697
088/11/11,FB11 花椰菜 青梗 留梗柄,32.0,24.0,13.0,23.4,31283
088/11/12,FB11 花椰菜 青梗 留梗柄,35.0,24.0,12.0,23.2,24675
088/11/13,FB11 花椰菜 青梗 留梗柄,35.0,25.0,12.0,23.9,22157
088/11/14,FB11 花椰菜 青梗 留梗柄,34.0,24.0,12.0,23.2,24443
088/11/15,FB11 花椰菜 青梗 留梗柄,32.0,22.0,10.0,21.8,25397
088/11/16,FB11 花椰菜 青梗 留梗柄,32.0,22.0,10.0,22.4,23682
088/11/18,FB11 花椰菜 青梗 留梗柄,30.0,22.0,13.0,21.5,30491
088/11/19,FB11 花椰菜 青梗 留梗柄,32.0,25.0,15.0,22.7,25603
088/11/20,FB11 花椰菜 青梗 留梗柄,30.0,23.0,13.0,23.1,22805
088/11/21,FB11 花椰菜 青梗 留梗柄,30.0,22.0,10.0,21.8,28844
088/11/22,FB11 花椰菜 青梗 留梗柄,27.0,21.0,10.0,20.0,36100
088/11/23,FB11 花椰菜 青梗 留梗柄,25.0,18.0,8.0,17.3,45789
088/11/25,FB11 花椰菜 青梗 留梗柄,18.0,12.0,6.0,11.5,67662
088/11/26,FB11 花椰菜 青梗 留梗柄,16.0,11.0,6.0,9.6,56635
088/11/27,FB11 花椰菜 青梗 留梗柄,16.0,11.0,5.0,10.5,47287
088/11/28,FB11 花椰菜 青梗 留梗柄,16.0,11.0,6.0,9.9,48390
088/11/29,FB11 花椰菜 青梗 留梗柄,15.0,10.0,4.0,9.3,49954
088/11/30,FB11 花椰菜 青梗 留梗柄,15.0,10.0,5.0,8.9,50695
088/12/01,FB11 花椰菜 青梗 留梗柄,13.0,9.0,4.0,7.8,49360
088/12/03,FB11 花椰菜 青梗 留梗柄,13.0,9.0,5.0,8.6,57485
088/12/04,FB11 花椰菜 青梗 留梗柄,15.0,10.0,5.0,9.8,42183
088/12/05,FB11 花椰菜 青梗 留梗柄,16.0,11.0,6.0,10.7,46111
088/12/06,FB11 花椰菜 青梗 留梗柄,16.0,11.0,5.0,10.5,42231
088/12/07,FB11 花椰菜 青梗 留梗柄,15.0,10.0,5.0,9.6,44060
088/12/08,FB11 花椰菜 青梗 留梗柄,16.0,11.0,6.0,11.1,35957
088/12/09,FB11 花椰菜 青梗 留梗柄,16.0,12.0,7.0,11.4,41081
088/12/11,FB11 花椰菜 青梗 留梗柄,16.0,12.0,7.0,11.2,51565
088/12/12,FB11 花椰菜 青梗 留梗柄,18.0,13.0,7.0,12.7,39698
088/12/13,FB11 花椰菜 青梗 留梗柄,20.0,15.0,8.0,14.1,35679
088/12/14,FB11 花椰菜 青梗 留梗柄,18.0,12.0,6.0,11.8,40040
088/12/15,FB11 花椰菜 青梗 留梗柄,17.0,12.0,7.0,11.9,34399
088/12/16,FB11 花椰菜 青梗 留梗柄,18.0,12.0,6.0,12.6,33345
088/12/18,FB11 花椰菜 青梗 留梗柄,22.0,15.0,7.0,14.2,33332
088/12/19,FB11 花椰菜 青梗 留梗柄,26.0,18.0,8.0,17.5,25361
088/12/20,FB11 花椰菜 青梗 留梗柄,35.0,25.0,12.0,24.0,17406
088/12/21,FB11 花椰菜 青梗 留梗柄,42.0,27.0,12.0,26.4,22541
088/12/22,FB11 花椰菜 青梗 留梗柄,31.4,31.4,31.4,31.4,24961
088/12/23,FB11 花椰菜 青梗 留梗柄,47.0,32.0,17.0,32.3,20988
088/12/25,FB11 花椰菜 青梗 留梗柄,46.0,31.0,15.0,31.2,28615
088/12/26,FB11 花椰菜 青梗 留梗柄,56.0,40.0,18.0,36.9,24823
088/12/27,FB11 花椰菜 青梗 留梗柄,43.0,32.0,16.0,32.0,26242
088/12/28,FB11 花椰菜 青梗 留梗柄,38.0,27.0,15.0,26.2,32364
088/12/29,FB11 花椰菜 青梗 留梗柄,30.0,20.0,10.0,20.3,43049
088/12/30,FB11 花椰菜 青梗 留梗柄,28.0,18.0,8.0,17.6,39164
088/12/31,FB11 花椰菜 青梗 留梗柄,26.0,18.0,8.0,17.4,46669
089/01/02,FB11 花椰菜 青梗 留梗柄,25.0,16.0,6.0,16.3,56575
