日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
098/05/12,FB11 花椰菜 青梗 留梗柄,29.6,22.2,15.3,22.3,23657
098/05/13,FB11 花椰菜 青梗 留梗柄,30.2,23.2,17.2,23.4,14727
098/05/14,FB11 花椰菜 青梗 留梗柄,28.4,20.7,13.6,20.8,14337
098/05/15,FB11 花椰菜 青梗 留梗柄,32.2,24.8,16.3,24.5,10209
098/05/16,FB11 花椰菜 青梗 留梗柄,33.0,24.4,14.7,24.2,10155
098/05/17,FB11 花椰菜 青梗 留梗柄,36.3,25.8,15.8,25.9,8911
098/05/19,FB11 花椰菜 青梗 留梗柄,36.4,27.4,16.4,27.0,10757
098/05/20,FB11 花椰菜 青梗 留梗柄,44.6,32.0,16.8,31.5,4218
098/05/21,FB11 花椰菜 青梗 留梗柄,44.8,32.0,18.5,31.9,5696
098/05/22,FB11 花椰菜 青梗 留梗柄,49.0,36.2,18.6,35.2,4614
098/05/23,FB11 花椰菜 青梗 留梗柄,47.8,35.3,24.1,35.6,6192
098/05/24,FB11 花椰菜 青梗 留梗柄,43.5,31.9,12.5,30.3,8296
098/05/26,FB11 花椰菜 青梗 留梗柄,40.2,31.5,20.5,31.0,11482
098/05/27,FB11 花椰菜 青梗 留梗柄,39.3,32.5,18.8,31.1,10111
098/05/28,FB11 花椰菜 青梗 留梗柄,38.0,29.7,19.6,29.3,16148
098/05/31,FB11 花椰菜 青梗 留梗柄,29.5,22.1,14.4,22.0,26144
098/06/02,FB11 花椰菜 青梗 留梗柄,31.1,24.3,14.2,23.6,13976
098/06/03,FB11 花椰菜 青梗 留梗柄,35.9,29.4,18.0,28.4,8651
098/06/04,FB11 花椰菜 青梗 留梗柄,35.8,29.2,22.9,29.2,7363
098/06/05,FB11 花椰菜 青梗 留梗柄,37.3,31.1,22.9,30.7,5644
098/06/06,FB11 花椰菜 青梗 留梗柄,44.0,34.9,27.2,35.2,6374
098/06/07,FB11 花椰菜 青梗 留梗柄,46.7,35.4,23.9,35.3,6873
098/06/09,FB11 花椰菜 青梗 留梗柄,43.7,35.9,26.3,35.5,8557
098/06/10,FB11 花椰菜 青梗 留梗柄,48.6,39.0,27.4,38.6,5142
098/06/11,FB11 花椰菜 青梗 留梗柄,41.1,35.4,27.1,34.9,6675
098/06/12,FB11 花椰菜 青梗 留梗柄,46.6,38.9,26.0,37.9,4741
098/06/13,FB11 花椰菜 青梗 留梗柄,43.3,35.2,21.8,34.1,7780
098/06/14,FB11 花椰菜 青梗 留梗柄,41.8,33.0,19.2,32.0,8554
098/06/16,FB11 花椰菜 青梗 留梗柄,40.2,32.5,17.8,31.1,8933
098/06/17,FB11 花椰菜 青梗 留梗柄,44.1,35.4,23.4,34.7,6030
098/06/18,FB11 花椰菜 青梗 留梗柄,44.8,36.7,23.4,35.7,4817
098/06/19,FB11 花椰菜 青梗 留梗柄,46.5,36.0,24.4,35.8,6384
098/06/20,FB11 花椰菜 青梗 留梗柄,51.1,39.3,23.4,38.5,5572
098/06/21,FB11 花椰菜 青梗 留梗柄,53.1,41.9,29.0,41.6,6676
098/06/23,FB11 花椰菜 青梗 留梗柄,46.0,36.5,26.1,36.3,8462
098/06/24,FB11 花椰菜 青梗 留梗柄,43.3,33.2,19.9,32.6,5926
098/06/25,FB11 花椰菜 青梗 留梗柄,47.7,33.6,22.1,34.1,5420
098/06/26,FB11 花椰菜 青梗 留梗柄,49.1,37.7,28.0,38.0,4925
098/06/27,FB11 花椰菜 青梗 留梗柄,46.5,37.0,26.6,36.8,5782
098/06/28,FB11 花椰菜 青梗 留梗柄,36.1,26.0,16.9,26.2,11066
098/06/30,FB11 花椰菜 青梗 留梗柄,38.0,27.8,18.4,28.0,12034
098/07/01,FB11 花椰菜 青梗 留梗柄,37.9,27.7,18.6,27.9,9540
098/07/02,FB11 花椰菜 青梗 留梗柄,31.9,24.3,16.3,24.2,10299
098/07/03,FB11 花椰菜 青梗 留梗柄,37.3,28.9,20.7,29.0,7974
098/07/04,FB11 花椰菜 青梗 留梗柄,39.0,29.9,19.1,29.5,9322
098/07/05,FB11 花椰菜 青梗 留梗柄,38.5,29.7,22.4,30.0,10374
098/07/07,FB11 花椰菜 青梗 留梗柄,42.3,33.8,21.6,33.0,9382
098/07/08,FB11 花椰菜 青梗 留梗柄,46.5,36.1,24.9,35.9,5299
098/07/09,FB11 花椰菜 青梗 留梗柄,43.7,37.7,25.8,36.5,4683
098/07/10,FB11 花椰菜 青梗 留梗柄,48.2,41.0,31.1,40.5,4548
098/07/11,FB11 花椰菜 青梗 留梗柄,49.0,41.6,30.4,40.9,5576
098/07/12,FB11 花椰菜 青梗 留梗柄,49.0,40.7,31.5,40.5,6297
098/07/14,FB11 花椰菜 青梗 留梗柄,51.5,41.2,31.5,41.3,6996
098/07/15,FB11 花椰菜 青梗 留梗柄,57.5,46.7,35.4,46.6,3780
098/07/16,FB11 花椰菜 青梗 留梗柄,52.8,42.9,33.0,42.9,5655
098/07/17,FB11 花椰菜 青梗 留梗柄,58.2,47.9,36.6,47.7,4280
098/07/18,FB11 花椰菜 青梗 留梗柄,57.6,49.1,40.2,49.1,4586
098/07/19,FB11 花椰菜 青梗 留梗柄,56.8,45.8,33.6,45.5,5684
098/07/21,FB11 花椰菜 青梗 留梗柄,49.5,40.8,29.2,40.2,8630
098/07/22,FB11 花椰菜 青梗 留梗柄,56.2,45.9,35.0,45.7,3671
098/07/23,FB11 花椰菜 青梗 留梗柄,55.6,44.6,30.9,44.1,4458
098/07/24,FB11 花椰菜 青梗 留梗柄,54.9,43.3,32.9,43.5,3800
098/07/25,FB11 花椰菜 青梗 留梗柄,53.2,41.7,22.4,40.2,6119
098/07/26,FB11 花椰菜 青梗 留梗柄,52.6,40.6,29.9,40.9,7281
098/07/28,FB11 花椰菜 青梗 留梗柄,37.5,30.9,19.8,30.0,12003
098/07/29,FB11 花椰菜 青梗 留梗柄,45.9,33.9,21.8,33.8,6557
098/07/30,FB11 花椰菜 青梗 留梗柄,46.1,32.7,21.4,33.1,5975
098/07/31,FB11 花椰菜 青梗 留梗柄,48.1,38.3,25.3,37.6,4564
098/08/01,FB11 花椰菜 青梗 留梗柄,54.5,38.9,27.9,39.8,5204
098/08/02,FB11 花椰菜 青梗 留梗柄,51.5,37.1,25.4,37.7,6869
098/08/04,FB11 花椰菜 青梗 留梗柄,50.8,33.2,21.5,34.4,7068
098/08/05,FB11 花椰菜 青梗 留梗柄,48.8,33.0,21.7,33.9,6287
098/08/06,FB11 花椰菜 青梗 留梗柄,46.8,33.7,22.3,34.0,7851
098/08/07,FB11 花椰菜 青梗 留梗柄,59.9,39.4,25.2,40.7,7497
098/08/08,FB11 花椰菜 青梗 留梗柄,47.2,35.0,23.9,35.2,9546
098/08/09,FB11 花椰菜 青梗 留梗柄,53.2,25.0,7.7,27.1,7072
098/08/11,FB11 花椰菜 青梗 留梗柄,50.6,25.3,6.2,26.5,5836
098/08/12,FB11 花椰菜 青梗 留梗柄,52.9,15.1,5.1,20.7,5412
098/08/13,FB11 花椰菜 青梗 留梗柄,54.5,24.9,11.1,28.0,3850
098/08/14,FB11 花椰菜 青梗 留梗柄,76.3,37.1,17.4,41.0,2405
098/08/15,FB11 花椰菜 青梗 留梗柄,63.8,34.8,18.8,37.4,1289
098/08/16,FB11 花椰菜 青梗 留梗柄,84.8,39.3,23.1,45.2,995
098/08/18,FB11 花椰菜 青梗 留梗柄,99.9,61.9,27.1,62.5,1065
098/08/19,FB11 花椰菜 青梗 留梗柄,109.4,57.5,30.0,62.4,682
098/08/20,FB11 花椰菜 青梗 留梗柄,116.9,75.6,43.3,77.4,1013
098/08/21,FB11 花椰菜 青梗 留梗柄,118.2,78.1,32.1,76.9,1201
098/08/22,FB11 花椰菜 青梗 留梗柄,110.9,77.8,44.5,77.8,1846
098/08/23,FB11 花椰菜 青梗 留梗柄,108.3,73.2,36.5,72.9,1782
098/08/25,FB11 花椰菜 青梗 留梗柄,71.2,42.9,22.7,44.5,2611
098/08/26,FB11 花椰菜 青梗 留梗柄,82.2,52.1,29.3,53.6,2248
098/08/27,FB11 花椰菜 青梗 留梗柄,89.7,58.2,34.5,59.8,1356
098/08/28,FB11 花椰菜 青梗 留梗柄,91.2,59.8,32.1,60.5,2038
098/08/29,FB11 花椰菜 青梗 留梗柄,83.3,54.8,29.4,55.4,3040
098/08/30,FB11 花椰菜 青梗 留梗柄,72.2,48.0,24.1,48.0,3832
098/09/01,FB11 花椰菜 青梗 留梗柄,74.0,49.6,30.0,50.6,5215
098/09/02,FB11 花椰菜 青梗 留梗柄,93.4,57.9,31.0,59.6,2528
098/09/03,FB11 花椰菜 青梗 留梗柄,94.4,61.0,39.0,63.3,5262
098/09/06,FB11 花椰菜 青梗 留梗柄,74.6,49.8,34.5,51.7,5891
098/09/08,FB11 花椰菜 青梗 留梗柄,96.7,66.7,39.3,67.2,2960
098/09/09,FB11 花椰菜 青梗 留梗柄,88.5,58.0,36.3,59.7,2558
098/09/10,FB11 花椰菜 青梗 留梗柄,77.1,59.5,40.9,59.3,2808
098/09/11,FB11 花椰菜 青梗 留梗柄,71.8,55.7,37.5,55.3,2289
098/09/12,FB11 花椰菜 青梗 留梗柄,76.8,56.0,30.4,55.0,3507
098/09/13,FB11 花椰菜 青梗 留梗柄,75.4,57.4,36.9,56.9,3401
098/09/15,FB11 花椰菜 青梗 留梗柄,70.7,56.9,37.8,55.8,4359
098/09/16,FB11 花椰菜 青梗 留梗柄,77.5,59.1,33.4,57.6,2229
098/09/17,FB11 花椰菜 青梗 留梗柄,70.4,54.0,37.6,54.0,3707
098/09/18,FB11 花椰菜 青梗 留梗柄,72.3,55.9,36.1,55.2,3197
098/09/19,FB11 花椰菜 青梗 留梗柄,76.0,53.8,33.1,54.1,3397
098/09/20,FB11 花椰菜 青梗 留梗柄,73.0,53.0,32.5,52.9,3742
098/09/22,FB11 花椰菜 青梗 留梗柄,77.1,58.1,35.1,57.3,3903
098/09/23,FB11 花椰菜 青梗 留梗柄,83.5,61.7,36.5,61.1,2662
098/09/24,FB11 花椰菜 青梗 留梗柄,79.6,66.8,44.9,65.0,2353
098/09/25,FB11 花椰菜 青梗 留梗柄,97.7,68.7,48.3,70.4,1722
098/09/26,FB11 花椰菜 青梗 留梗柄,93.1,72.2,46.9,71.3,2380
098/09/27,FB11 花椰菜 青梗 留梗柄,98.7,72.5,42.8,71.8,1789
098/09/29,FB11 花椰菜 青梗 留梗柄,102.7,80.6,51.9,79.3,2304
098/09/30,FB11 花椰菜 青梗 留梗柄,111.8,74.7,51.9,77.6,1448
098/10/01,FB11 花椰菜 青梗 留梗柄,110.0,89.3,59.3,87.4,1588
098/10/02,FB11 花椰菜 青梗 留梗柄,139.6,78.1,44.5,83.7,854
098/10/03,FB11 花椰菜 青梗 留梗柄,116.4,84.3,55.3,84.9,2238
098/10/06,FB11 花椰菜 青梗 留梗柄,107.0,83.2,54.7,82.2,2324
098/10/07,FB11 花椰菜 青梗 留梗柄,123.3,83.2,45.0,83.6,1015
098/10/08,FB11 花椰菜 青梗 留梗柄,99.4,73.5,43.5,72.7,2367
098/10/09,FB11 花椰菜 青梗 留梗柄,93.3,68.3,40.2,67.7,2606
098/10/10,FB11 花椰菜 青梗 留梗柄,88.6,63.9,42.3,64.5,4245
098/10/11,FB11 花椰菜 青梗 留梗柄,66.4,53.2,35.7,52.3,7742
098/10/13,FB11 花椰菜 青梗 留梗柄,61.6,45.8,32.1,46.2,14447
098/10/14,FB11 花椰菜 青梗 留梗柄,60.1,47.1,34.3,47.1,12056
098/10/15,FB11 花椰菜 青梗 留梗柄,52.9,43.3,32.9,43.1,14713
098/10/16,FB11 花椰菜 青梗 留梗柄,48.3,41.0,32.3,40.7,15146
098/10/17,FB11 花椰菜 青梗 留梗柄,51.1,41.5,32.7,41.7,19369
098/10/18,FB11 花椰菜 青梗 留梗柄,43.4,35.9,26.6,35.5,24131
098/10/20,FB11 花椰菜 青梗 留梗柄,42.6,35.0,26.8,34.9,29250
098/10/21,FB11 花椰菜 青梗 留梗柄,44.8,38.2,27.3,37.4,19585
098/10/22,FB11 花椰菜 青梗 留梗柄,50.7,43.4,32.3,42.7,15251
098/10/23,FB11 花椰菜 青梗 留梗柄,46.6,39.6,32.9,39.6,20236
098/10/24,FB11 花椰菜 青梗 留梗柄,44.0,36.2,28.7,36.2,23097
098/10/25,FB11 花椰菜 青梗 留梗柄,41.4,33.5,24.3,33.2,26559
098/10/27,FB11 花椰菜 青梗 留梗柄,37.6,32.7,25.5,32.3,29792
098/10/28,FB11 花椰菜 青梗 留梗柄,36.7,31.6,24.3,31.1,22569
098/10/29,FB11 花椰菜 青梗 留梗柄,31.4,27.9,19.2,26.9,30335
098/10/30,FB11 花椰菜 青梗 留梗柄,28.3,21.8,16.3,22.0,32914
098/10/31,FB11 花椰菜 青梗 留梗柄,29.7,23.7,18.0,23.7,31514
098/11/01,FB11 花椰菜 青梗 留梗柄,29.9,24.5,19.5,24.6,34779
098/11/03,FB11 花椰菜 青梗 留梗柄,27.6,23.8,19.3,23.7,44801
098/11/04,FB11 花椰菜 青梗 留梗柄,29.6,24.5,19.4,24.5,28686
098/11/05,FB11 花椰菜 青梗 留梗柄,29.4,25.7,20.9,25.5,25886
098/11/06,FB11 花椰菜 青梗 留梗柄,27.6,24.0,19.2,23.8,34833
098/11/07,FB11 花椰菜 青梗 留梗柄,29.6,23.7,19.2,24.0,36633
098/11/08,FB11 花椰菜 青梗 留梗柄,26.0,20.4,14.9,20.4,52256
098/11/10,FB11 花椰菜 青梗 留梗柄,21.1,16.9,11.5,16.7,67406
098/11/11,FB11 花椰菜 青梗 留梗柄,18.4,13.6,9.7,13.8,51848
098/11/12,FB11 花椰菜 青梗 留梗柄,18.4,13.1,9.0,13.4,49953
098/11/13,FB11 花椰菜 青梗 留梗柄,16.9,13.3,9.5,13.3,46811
098/11/14,FB11 花椰菜 青梗 留梗柄,17.1,12.1,8.3,12.4,48508
098/11/15,FB11 花椰菜 青梗 留梗柄,17.7,13.6,9.7,13.6,48490
098/11/17,FB11 花椰菜 青梗 留梗柄,19.1,14.7,9.7,14.6,51323
098/11/18,FB11 花椰菜 青梗 留梗柄,22.1,17.3,12.5,17.3,33671
098/11/19,FB11 花椰菜 青梗 留梗柄,23.5,18.5,13.5,18.5,31374
098/11/20,FB11 花椰菜 青梗 留梗柄,28.0,24.5,17.6,23.8,24727
098/11/21,FB11 花椰菜 青梗 留梗柄,30.1,26.5,20.1,25.9,28061
098/11/22,FB11 花椰菜 青梗 留梗柄,30.2,25.3,19.7,25.1,34666
098/11/24,FB11 花椰菜 青梗 留梗柄,28.4,24.3,19.5,24.2,40648
098/11/25,FB11 花椰菜 青梗 留梗柄,26.3,22.3,18.4,22.3,30162
098/11/26,FB11 花椰菜 青梗 留梗柄,28.2,25.3,19.4,24.7,28359
098/11/27,FB11 花椰菜 青梗 留梗柄,29.9,25.5,20.7,25.4,29794
098/11/28,FB11 花椰菜 青梗 留梗柄,30.6,25.7,20.7,25.7,31967
098/11/29,FB11 花椰菜 青梗 留梗柄,29.5,25.4,20.4,25.2,39178
098/12/01,FB11 花椰菜 青梗 留梗柄,28.7,23.8,19.4,23.9,48539
098/12/02,FB11 花椰菜 青梗 留梗柄,31.2,25.5,19.6,25.5,28533
098/12/03,FB11 花椰菜 青梗 留梗柄,30.2,25.5,20.0,25.3,27718
098/12/04,FB11 花椰菜 青梗 留梗柄,32.1,27.7,22.8,27.6,23527
098/12/05,FB11 花椰菜 青梗 留梗柄,36.7,29.7,23.9,29.9,26477
098/12/06,FB11 花椰菜 青梗 留梗柄,34.8,29.1,24.8,29.4,29278
098/12/08,FB11 花椰菜 青梗 留梗柄,33.9,29.1,24.5,29.2,34528
098/12/09,FB11 花椰菜 青梗 留梗柄,34.2,29.0,24.5,29.1,22916
098/12/10,FB11 花椰菜 青梗 留梗柄,33.6,27.1,21.0,27.2,28326
098/12/11,FB11 花椰菜 青梗 留梗柄,33.9,27.9,21.7,27.9,23172
098/12/12,FB11 花椰菜 青梗 留梗柄,35.4,26.2,20.4,26.9,29913
098/12/13,FB11 花椰菜 青梗 留梗柄,32.4,24.4,17.4,24.6,36927
098/12/15,FB11 花椰菜 青梗 留梗柄,34.2,23.9,18.3,24.8,39154
098/12/16,FB11 花椰菜 青梗 留梗柄,36.1,26.1,21.8,27.3,22411
098/12/17,FB11 花椰菜 青梗 留梗柄,35.8,26.3,19.5,26.8,22782
098/12/18,FB11 花椰菜 青梗 留梗柄,38.0,28.2,21.1,28.7,20645
098/12/19,FB11 花椰菜 青梗 留梗柄,42.3,30.8,22.1,31.3,17859
098/12/20,FB11 花椰菜 青梗 留梗柄,44.9,33.6,26.2,34.4,19665
098/12/22,FB11 花椰菜 青梗 留梗柄,48.1,36.8,29.4,37.6,22346
098/12/23,FB11 花椰菜 青梗 留梗柄,52.9,38.5,33.2,40.3,9793
098/12/24,FB11 花椰菜 青梗 留梗柄,46.3,35.9,29.4,36.7,19763
098/12/25,FB11 花椰菜 青梗 留梗柄,43.5,33.4,27.9,34.3,20005
098/12/26,FB11 花椰菜 青梗 留梗柄,43.3,32.5,25.1,33.2,23284
098/12/27,FB11 花椰菜 青梗 留梗柄,39.4,28.7,22.9,29.7,30494
098/12/29,FB11 花椰菜 青梗 留梗柄,38.0,27.6,21.5,28.4,35567
098/12/30,FB11 花椰菜 青梗 留梗柄,34.8,26.0,20.7,26.7,26629
098/12/31,FB11 花椰菜 青梗 留梗柄,35.8,25.2,19.7,26.2,26506
099/01/01,FB11 花椰菜 青梗 留梗柄,33.9,25.5,19.5,26.0,29203
099/01/02,FB11 花椰菜 青梗 留梗柄,34.1,27.2,20.8,27.3,22960
099/01/03,FB11 花椰菜 青梗 留梗柄,30.1,23.4,18.8,23.8,37072
099/01/05,FB11 花椰菜 青梗 留梗柄,27.6,22.2,18.5,22.6,47746
099/01/06,FB11 花椰菜 青梗 留梗柄,28.0,22.0,15.6,21.9,37319
099/01/07,FB11 花椰菜 青梗 留梗柄,26.1,20.9,16.2,21.0,30998
099/01/08,FB11 花椰菜 青梗 留梗柄,25.8,20.0,14.8,20.1,28498
099/01/09,FB11 花椰菜 青梗 留梗柄,27.1,22.2,19.1,22.6,25906
