日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
099/04/18,71 小番茄 ㄧ般,62.2,38.5,20.0,39.5,1204
099/04/20,71 小番茄 ㄧ般,68.0,49.6,22.9,48.0,537
099/04/21,71 小番茄 ㄧ般,55.3,41.8,20.1,40.1,1088
099/04/22,71 小番茄 ㄧ般,48.4,37.5,24.3,37.0,1050
099/04/23,71 小番茄 ㄧ般,45.5,29.3,17.5,30.2,1022
099/04/24,71 小番茄 ㄧ般,52.0,38.6,16.8,36.9,464
099/04/25,71 小番茄 ㄧ般,57.0,43.1,14.4,40.2,548
099/04/27,71 小番茄 ㄧ般,51.9,31.4,18.8,33.0,1778
099/04/28,71 小番茄 ㄧ般,47.7,35.6,19.5,34.8,1256
099/04/29,71 小番茄 ㄧ般,50.0,40.4,20.0,38.2,944
099/04/30,71 小番茄 ㄧ般,56.0,53.2,30.6,49.2,562
099/05/01,71 小番茄 ㄧ般,53.0,49.7,29.9,46.4,898
099/05/02,71 小番茄 ㄧ般,53.4,36.3,20.0,36.4,1140
099/05/04,71 小番茄 ㄧ般,51.8,37.0,19.5,36.5,1096
099/05/05,71 小番茄 ㄧ般,53.2,33.0,20.8,34.6,900
099/05/06,71 小番茄 ㄧ般,48.6,28.5,15.4,29.9,970
099/05/07,71 小番茄 ㄧ般,47.4,33.5,17.7,33.1,841
099/05/08,71 小番茄 ㄧ般,48.5,28.9,17.4,30.6,1264
